,Unnamed: 0,meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
3688,3689,0.187856115,0.061317037000000005,0.19861489999999998,0.134858342,0.24386149,0.10900314800000001,1.1738629740000002,4.491370149,0.928763447,0.44877533799999997,0.265603358,0.187856115,0.125974015,0.046966732000000004,0.27428571399999996,0.617991728,0.0,5.296875,5.296875,0.07338325400000001,young
3690,3691,0.18482177800000002,0.066113104,0.198637275,0.128871075,0.243340013,0.114468938,1.199964402,4.247522885,0.9519136840000001,0.628959681,0.254375418,0.18482177800000002,0.127981155,0.046920820999999995,0.27906976699999997,1.6056780130000001,0.0,6.6328125,6.6328125,0.164728558,old
3691,3692,0.184461591,0.061446077,0.19863915199999999,0.181148912,0.22143892899999998,0.040290017000000004,2.390175014,9.072399928,0.898740251,0.42952545700000005,0.192236475,0.184461591,0.157657363,0.04729064,0.27906976699999997,1.118985066,0.0,7.6640625,7.6640625,0.10265231699999999,matured
3693,3694,0.200499039,0.046198615,0.19866868399999998,0.184054463,0.228320726,0.044266263,3.04931293,16.16279633,0.888757485,0.374791855,0.186172466,0.200499039,0.138778406,0.047337277999999997,0.27428571399999996,0.593940549,0.0,5.4609375,5.4609375,0.106085617,young
3694,3695,0.18371854699999998,0.060614695999999996,0.19867298600000002,0.121706161,0.236587678,0.11488151699999999,2.814830479,16.51315485,0.918454746,0.413281126,0.12151658800000001,0.18371854699999998,0.11829942,0.04743083,0.27428571399999996,0.5484375,0.0,6.7265625,6.7265625,0.066966941,young
3695,3696,0.192671838,0.04684892400000001,0.19868360300000001,0.17249422600000003,0.226812933,0.054318707,1.9432495769999998,6.663732669,0.9090464559999999,0.437594854,0.194965358,0.192671838,0.137575054,0.046920820999999995,0.275862069,0.774445565,0.0,7.1953125,7.1953125,0.060278886,matured
3697,3698,0.188135374,0.059400965,0.198719647,0.13103752800000001,0.24013245,0.10909492300000001,1.107417106,3.7774326169999997,0.9245658179999999,0.405522924,0.119293598,0.188135374,0.12954975800000001,0.04729064,0.27906976699999997,1.1544034090000002,0.0,5.0859375,5.0859375,0.194417877,matured
3700,3701,0.18708516,0.05884503,0.19874416600000003,0.147187102,0.22868052600000002,0.08149342400000001,2.504483179,12.31908677,0.932823872,0.520204086,0.19874416600000003,0.18708516,0.121990587,0.047151277000000005,0.27906976699999997,1.224767736,0.0,9.1640625,9.1640625,0.088023699,young
3701,3702,0.203437595,0.043930597,0.198747045,0.176241135,0.23912529600000001,0.062884161,2.075402729,9.272020301,0.8953648340000001,0.289378895,0.177234043,0.203437595,0.15007707,0.047952048,0.277456647,1.00546875,0.0,14.2734375,14.2734375,0.05440613,matured
3702,3703,0.176659891,0.06779213099999999,0.198764479,0.11922779900000001,0.237992278,0.118764479,2.288553322,8.418237161,0.908399188,0.45904448700000006,0.115057915,0.176659891,0.127788172,0.048144433,0.27906976699999997,0.709758255,0.0,9.515625,9.515625,0.077225457,young
3703,3704,0.195715905,0.046134725,0.198773006,0.17963190199999998,0.216196319,0.036564417,3.1320422910000003,16.07654016,0.888108586,0.387355227,0.200736196,0.195715905,0.11473713,0.047105005,0.27906976699999997,0.9340277779999999,0.1640625,6.84375,6.6796875,0.127929825,young
3704,3705,0.19760445100000001,0.047149399,0.198785835,0.16148398,0.23608769,0.07460371,1.030596474,3.248796651,0.9211463790000001,0.339105321,0.158178752,0.19760445100000001,0.136852267,0.047524752,0.27906976699999997,1.303794643,0.0,6.4921875,6.4921875,0.13726011800000001,matured
3706,3707,0.196807633,0.049779912999999995,0.19882014399999998,0.17082014399999998,0.232460432,0.061640288,1.9869924980000002,7.965250291,0.917274492,0.38051514,0.20546762600000001,0.196807633,0.114464806,0.047713717999999995,0.27906976699999997,0.7646875,0.0,4.5234375,4.5234375,0.131410978,matured
3707,3708,0.19571401300000002,0.055904768,0.19882736199999998,0.165309446,0.243289902,0.07798045599999999,1.275401058,4.250080045,0.932388533,0.475725477,0.24534202,0.19571401300000002,0.115400667,0.047105005,0.27906976699999997,1.394909274,0.0,5.53125,5.53125,0.145382817,matured
3708,3709,0.19883849,0.054288141,0.198832117,0.14978102199999999,0.24759124100000002,0.097810219,1.589858622,5.141786515,0.901089822,0.344723657,0.248175182,0.19883849,0.12303517,0.047384008,0.277456647,0.710115132,0.0,4.5703125,4.5703125,0.091927825,young
3709,3710,0.18447739,0.057787227000000004,0.198855466,0.129625825,0.24076302300000002,0.111137197,1.702174017,5.947988634,0.9130534140000001,0.38615842200000006,0.252061629,0.18447739,0.120254363,0.047105005,0.27428571399999996,0.969039352,0.0,6.9140625,6.9140625,0.04788135599999999,young
3711,3712,0.18813389600000002,0.060977302000000004,0.19888638100000003,0.128306998,0.23533483800000002,0.10702784,1.090522241,3.650455705,0.931700346,0.455195296,0.23533483800000002,0.18813389600000002,0.115882419,0.047619048,0.277456647,0.55125,0.0,5.7421875,5.7421875,0.048139256,young
3712,3713,0.194405744,0.047865903,0.198900634,0.164270613,0.22909090899999998,0.064820296,1.5641200659999999,5.624006005,0.913261124,0.362001945,0.203636364,0.194405744,0.12021381699999999,0.046920820999999995,0.27906976699999997,1.300973361,0.140625,8.71875,8.578125,0.09479485,matured
3713,3714,0.176816668,0.060424687000000005,0.19890515600000003,0.119592616,0.224035646,0.10444303,1.836492934,6.704053947,0.932318898,0.524797949,0.224213877,0.176816668,0.124439977,0.047477745,0.275862069,1.112109375,0.0,9.84375,9.84375,0.104889913,matured
3714,3715,0.188882777,0.060412562999999996,0.198908012,0.152379822,0.237792285,0.08541246300000001,1.090746134,3.750951798,0.945724226,0.550255548,0.208047478,0.188882777,0.11976464199999999,0.047012733,0.277456647,1.346177184,0.0,5.25,5.25,0.15730606800000002,young
3715,3716,0.18180475399999999,0.058125635999999994,0.198971655,0.121265656,0.226288728,0.105023072,1.4654601630000001,4.529459056,0.912734397,0.407000955,0.19288068600000002,0.18180475399999999,0.121209458,0.047713717999999995,0.277456647,0.864412007,0.0,6.5625,6.5625,0.037686567000000004,matured
3716,3717,0.183094483,0.058179361,0.198972603,0.12114155300000001,0.227100457,0.105958904,1.7165567240000001,6.051559792000001,0.921272471,0.43741823700000004,0.21687214600000002,0.183094483,0.12153854800000001,0.048289738,0.275862069,0.648193359,0.0,5.296875,5.296875,0.083550234,young
3717,3718,0.181156423,0.057571892,0.199010346,0.127593342,0.22546108899999998,0.09786774599999999,1.788906493,6.671219914,0.914226755,0.324609598,0.204300495,0.181156423,0.105788243,0.046966732000000004,0.277456647,0.32325,0.0,3.0703125,3.0703125,0.062308345,matured
3718,3719,0.197168359,0.048670742999999995,0.199011952,0.179378486,0.232701195,0.053322709,2.907682603,14.00159904,0.89172099,0.391872899,0.179378486,0.197168359,0.146377297,0.047058824000000006,0.27906976699999997,0.439302885,0.0,4.359375,4.359375,0.050449256,young
3719,3720,0.18842036199999998,0.048800080999999995,0.19901489100000003,0.17143184399999997,0.22226804100000003,0.050836197,1.8840273180000002,6.247253714,0.9159098840000001,0.46515235200000005,0.204306987,0.18842036199999998,0.146531195,0.047105005,0.277456647,0.640709918,0.0,4.640625,4.640625,0.077020202,matured
3720,3721,0.18945915,0.060565058,0.19903030300000002,0.184,0.22957575800000002,0.045575758,2.964076903,13.91916118,0.910266976,0.441973806,0.202909091,0.18945915,0.1692226,0.048048047999999996,0.277456647,1.418214598,0.0,6.4921875,6.4921875,0.15589828,matured
3722,3723,0.180438551,0.06641885,0.199049826,0.116152955,0.24074159899999997,0.124588644,2.174889399,10.28262339,0.9300398590000001,0.48217835700000006,0.240903824,0.180438551,0.11743728099999999,0.04729064,0.272727273,0.841181507,0.0,5.15625,5.15625,0.09225852300000001,old
3723,3724,0.186594311,0.069609006,0.199066148,0.15782101199999998,0.23875486399999998,0.080933852,1.424524215,4.523885739,0.95068343,0.660053956,0.26536965,0.186594311,0.149221389,0.047952048,0.277456647,1.047991071,0.0,6.6328125,6.6328125,0.092144605,old
3724,3725,0.180983184,0.06417007200000001,0.199066427,0.122405745,0.23877917399999998,0.116373429,1.148166773,3.645123429,0.9348006999999999,0.520042474,0.24129263899999998,0.180983184,0.116004518,0.04719764,0.27906976699999997,0.8231823979999999,0.0,4.9453125,4.9453125,0.126992676,matured
3725,3726,0.184045965,0.05774529,0.199066937,0.127221095,0.226896552,0.099675456,1.431247925,5.018059987,0.926091475,0.461670375,0.21070993899999998,0.184045965,0.12259289599999999,0.047058824000000006,0.27906976699999997,1.217927632,0.0,6.09375,6.09375,0.146643357,matured
3726,3727,0.18609985,0.05038968,0.199078014,0.14463357,0.219929078,0.075295508,1.988740165,7.178856874,0.911918529,0.415853627,0.203877069,0.18609985,0.128629105,0.047619048,0.275862069,0.990652902,0.0,6.796875,6.796875,0.10344827599999999,young
3727,3728,0.201163587,0.055433995,0.19908956,0.17027214300000001,0.248134587,0.077862444,1.5849606180000002,5.548181473,0.9255563809999999,0.439012041,0.27307273600000004,0.201163587,0.142810393,0.047384008,0.27906976699999997,0.6973417209999999,0.0,7.078125,7.078125,0.092999054,young
3729,3730,0.19635316100000003,0.055390355999999995,0.199127086,0.155096277,0.247291399,0.09219512199999999,1.013709721,3.6981992189999997,0.934732398,0.41719507200000006,0.278023107,0.19635316100000003,0.1200201,0.04729064,0.277456647,1.3135901159999999,0.0,5.7421875,5.7421875,0.150765306,matured
3730,3731,0.203298375,0.04513993,0.199135135,0.18054054100000003,0.239135135,0.058594595,2.026048612,6.926116599999999,0.8848846020000001,0.324918457,0.19372973,0.203298375,0.15259056699999998,0.047012733,0.277456647,0.536204268,0.0,6.3515625,6.3515625,0.08543854699999999,young
3733,3734,0.190009441,0.052559645999999995,0.199168591,0.163441109,0.22228637399999998,0.05884526599999999,2.8100687680000003,15.27045734,0.923937162,0.47674279399999997,0.201431871,0.190009441,0.129395433,0.047713717999999995,0.27906976699999997,1.241005777,0.0,7.3359375,7.3359375,0.12407304300000001,young
3735,3736,0.186453421,0.055106264,0.19918431399999997,0.126054902,0.233003922,0.10694902,1.913991877,6.229592541000001,0.8978803879999999,0.38107306,0.19940392199999998,0.186453421,0.123097206,0.047808765,0.27906976699999997,1.114493534,0.0,5.4609375,5.4609375,0.190136853,matured
3736,3737,0.192483419,0.061293285,0.19920560699999998,0.15635514,0.246799065,0.090443925,2.561033338,13.18612135,0.9204185159999999,0.41992279299999996,0.160934579,0.192483419,0.11317449800000001,0.047244094,0.272727273,0.989366319,0.0,4.8984375,4.8984375,0.131118881,matured
3737,3738,0.19053934100000003,0.060818982,0.199217172,0.15520202,0.23969697,0.084494949,1.5437746630000002,5.223087667,0.932447127,0.49670508399999996,0.207878788,0.19053934100000003,0.12332112,0.048144433,0.275862069,1.298507463,0.0,6.7734375,6.7734375,0.158155351,old
3738,3739,0.187160336,0.065184064,0.19929328600000001,0.138657244,0.243957597,0.10530035300000001,1.09291751,4.057309587,0.953445219,0.611060442,0.279575972,0.187160336,0.11429968199999999,0.046966732000000004,0.27906976699999997,1.127244016,0.0,10.3125,10.3125,0.050792812,young
3739,3740,0.19044457899999997,0.061284847999999996,0.19929411800000002,0.150980392,0.24349019600000002,0.092509804,0.97173058,3.557420975,0.946804157,0.580660245,0.262980392,0.19044457899999997,0.12104957599999999,0.046966732000000004,0.27906976699999997,1.4444444440000002,0.0,10.5234375,10.5234375,0.111872537,old
3740,3741,0.190256499,0.06276902,0.19933025399999998,0.13935334900000002,0.24831408800000002,0.108960739,1.5571688769999998,6.0386914670000005,0.9293857329999999,0.44877015200000003,0.278383372,0.190256499,0.12566324,0.04729064,0.27906976699999997,1.018542922,0.0,5.625,5.625,0.095055556,matured
3741,3742,0.190321939,0.068038932,0.19933388800000001,0.125661948,0.255753539,0.13009159,1.428853654,5.44794154,0.938946664,0.510814479,0.270907577,0.190321939,0.128061292,0.04776119400000001,0.275862069,0.35498046899999997,0.0,5.3671875,5.3671875,0.07082756400000001,young
3742,3743,0.200365928,0.041984152999999996,0.199337748,0.178708609,0.23039735100000003,0.051688742,1.5911768119999998,5.242560424,0.896025552,0.30110065399999997,0.181953642,0.200365928,0.14217107199999998,0.047105005,0.277456647,0.901350636,0.0,6.9140625,6.9140625,0.031812256000000004,matured
3746,3747,0.20817031800000002,0.057427846,0.199377432,0.166329442,0.269105058,0.102775616,2.765764385,11.94011007,0.882899485,0.331040038,0.272736706,0.20817031800000002,0.137733025,0.047808765,0.275862069,1.514960106,0.1171875,12.140625,12.0234375,0.097419475,young
3747,3748,0.189052035,0.057174780999999994,0.199384615,0.13907692300000002,0.236461538,0.097384615,1.282850247,4.393069269,0.9291894009999999,0.44406367399999996,0.208461538,0.189052035,0.122351819,0.04776119400000001,0.27906976699999997,0.70505799,0.0,6.2578125,6.2578125,0.08410682300000001,young
3748,3749,0.198483233,0.043894979,0.19938829800000002,0.181888298,0.216888298,0.035,2.256772084,8.090421375,0.884942215,0.342717335,0.196781915,0.198483233,0.17349890199999998,0.047105005,0.27906976699999997,1.024157072,0.1875,5.1796875,4.9921875,0.12421193800000001,young
3749,3750,0.18930783,0.05817938,0.19938947399999998,0.15753684199999998,0.231957895,0.074421053,1.619300438,5.5548875970000005,0.938174593,0.557330315,0.22031578899999998,0.18930783,0.151338521,0.04719764,0.27906976699999997,2.10102104,0.0,12.8671875,12.8671875,0.141960237,young
3750,3751,0.201809392,0.045353582999999996,0.199398844,0.178034682,0.23047398800000002,0.052439306,1.568551099,5.19100319,0.8983721590000001,0.319472598,0.198104046,0.201809392,0.126340833,0.04719764,0.277456647,0.957519531,0.0,6.515625,6.515625,0.076684107,matured
3751,3752,0.20390461,0.051530587,0.19941039600000002,0.16899922399999998,0.25458495,0.085585725,1.463647472,4.731059141,0.908589265,0.348239225,0.268269977,0.20390461,0.145770802,0.04743083,0.275862069,1.5613692430000001,0.0,6.890625,6.890625,0.143527834,old
3754,3755,0.199220647,0.048855873,0.199439072,0.176286267,0.233558994,0.057272727,1.743059836,6.360879347000001,0.914859073,0.40826840700000006,0.17858800800000002,0.199220647,0.144895994,0.04729064,0.277456647,1.627118644,0.0,7.2890625,7.2890625,0.13350235,matured
3756,3757,0.197268899,0.052406838,0.19944852899999999,0.15119485300000002,0.241783088,0.090588235,2.0567306430000003,8.610368105,0.913708539,0.36793827799999995,0.145533088,0.197268899,0.14232452,0.046920820999999995,0.275862069,0.596827652,0.0,5.25,5.25,0.080160911,matured
3758,3759,0.199097866,0.038309654,0.199493962,0.185163887,0.218332375,0.033168487999999996,2.809961492,13.29835094,0.876404328,0.275058913,0.193375503,0.199097866,0.146005576,0.047337277999999997,0.27906976699999997,1.024489183,0.0,6.375,6.375,0.116896759,matured
3761,3762,0.19814409100000002,0.059912354,0.19956564699999998,0.152023692,0.256229023,0.104205331,1.195217558,3.8446170210000004,0.923123945,0.435255535,0.165014808,0.19814409100000002,0.128343663,0.047952048,0.277456647,1.048735119,0.0,6.2578125,6.2578125,0.107365793,young
3762,3763,0.200351315,0.047939572,0.199568035,0.182030238,0.230712743,0.048682505,2.211362249,8.789390984,0.8974326020000001,0.393589855,0.18565874699999999,0.200351315,0.118175824,0.047012733,0.275862069,1.167873476,0.1640625,6.9375,6.7734375,0.16099071199999998,young
3763,3764,0.188999306,0.065231056,0.19956953600000002,0.130960265,0.248708609,0.117748344,1.304933472,4.132172688,0.920872389,0.456836177,0.135596026,0.188999306,0.13751707400000002,0.048144433,0.275862069,1.3519905819999998,0.0,5.7890625,5.7890625,0.18484673199999999,matured
3764,3765,0.190468516,0.060393983,0.199570201,0.140802292,0.240888252,0.10008596,1.170093836,4.108257442,0.939933311,0.523257298,0.245100287,0.190468516,0.127664282,0.047151277000000005,0.27906976699999997,1.143694196,0.0,5.2265625,5.2265625,0.133564171,matured
3765,3766,0.203296493,0.047881553,0.199572954,0.172811388,0.246690391,0.073879004,1.442086086,4.798361901,0.913313088,0.320908272,0.199572954,0.203296493,0.12458933300000001,0.04729064,0.277456647,1.037747525,0.0,6.328125,6.328125,0.11062801900000001,young
3766,3767,0.20098323399999998,0.04963248,0.199576439,0.1675182,0.24386499,0.07634679,1.618348265,5.473644798,0.9080734840000001,0.37758389,0.163626737,0.20098323399999998,0.132352935,0.047058824000000006,0.27906976699999997,1.060267857,0.0,12.234375,12.234375,0.09202964300000001,matured
3767,3768,0.184166396,0.055057914000000006,0.199605101,0.133953106,0.23208556100000002,0.09813245599999999,2.160938149,9.119184312,0.916772921,0.364796271,0.23484985600000002,0.184166396,0.118135382,0.046920820999999995,0.27906976699999997,0.635168651,0.0,5.953125,5.953125,0.082720193,young
3768,3769,0.188091345,0.055798640999999996,0.19960912100000003,0.13719869699999998,0.23713355,0.099934853,1.067654693,3.951041318,0.935100756,0.37366897,0.241042345,0.188091345,0.118606827,0.047058824000000006,0.27906976699999997,0.41327408299999996,0.0,2.7890625,2.7890625,0.068739496,matured
3770,3771,0.17370957199999998,0.06344076400000001,0.199619772,0.123320659,0.21984790899999998,0.09652725,2.712635923,12.92156593,0.932142694,0.5734214320000001,0.200329531,0.17370957199999998,0.133230977,0.047244094,0.277456647,0.8583096590000001,0.0,5.25,5.25,0.13556434,matured
3771,3772,0.185298312,0.052758257999999995,0.19962085300000001,0.143886256,0.222180095,0.078293839,1.804497485,6.873601155,0.922350112,0.42667042200000005,0.212511848,0.185298312,0.129464258,0.047666336,0.272727273,0.792049632,0.0,10.3828125,10.3828125,0.045863342,young
3774,3775,0.18051956800000002,0.074204936,0.19965957399999998,0.138893617,0.238978723,0.100085106,1.795365521,7.4555818920000005,0.943013036,0.5745424379999999,0.239829787,0.18051956800000002,0.169053957,0.047337277999999997,0.27906976699999997,1.0048204790000002,0.0,12.0234375,12.0234375,0.08925247,young
3775,3776,0.180645583,0.065477439,0.19966473199999998,0.12005158,0.24245003199999998,0.122398453,2.439822679,9.873116591,0.907619469,0.43451970700000003,0.123842682,0.180645583,0.120419737,0.047244094,0.27428571399999996,0.765723892,0.0,5.0859375,5.0859375,0.1129655,young
3776,3777,0.179562795,0.068560841,0.19968871600000002,0.113774319,0.234396887,0.12062256800000001,2.036028281,8.119092096000001,0.9398548590000001,0.587573955,0.23143968899999998,0.179562795,0.134275554,0.046920820999999995,0.27906976699999997,1.977415966,0.0,10.8046875,10.8046875,0.092671885,matured
3777,3778,0.182285686,0.058992265,0.19969112,0.124942085,0.229343629,0.104401544,1.937835641,7.418129206000001,0.9264042690000001,0.48107655,0.232895753,0.182285686,0.12024165,0.047058824000000006,0.27906976699999997,1.111505682,0.0,10.1015625,10.1015625,0.083577675,young
3778,3779,0.18396081399999997,0.05875361900000001,0.19969626199999999,0.126915888,0.236985981,0.11007009300000001,2.144450349,9.223187044,0.92599217,0.47141629700000004,0.24418224300000002,0.18396081399999997,0.132756407,0.047571853,0.27906976699999997,0.6478618420000001,0.0,3.5859375,3.5859375,0.099483204,matured
3779,3780,0.201186833,0.046788727999999995,0.19971223,0.178705036,0.229064748,0.050359712,2.037020321,7.412211536,0.895556432,0.362667542,0.176978417,0.201186833,0.152125202,0.04719764,0.275862069,1.134286557,0.0,7.265625,7.265625,0.13390259300000001,young
3782,3783,0.190299128,0.061102917,0.19976766699999998,0.148267183,0.23988383300000002,0.091616651,1.181960655,4.505103684,0.94407975,0.576216949,0.227415295,0.190299128,0.11465311800000001,0.047244094,0.27906976699999997,0.89140625,0.0,4.3125,4.3125,0.146059783,old
3783,3784,0.191527051,0.055171841,0.199771917,0.146286529,0.229508197,0.083221668,1.7376267419999998,6.872337516,0.927507159,0.45133563299999996,0.200370634,0.191527051,0.116392845,0.047012733,0.275862069,1.277669271,0.0,6.4921875,6.4921875,0.187725632,matured
3784,3785,0.182371173,0.061084722,0.199805089,0.12749323199999998,0.236794802,0.10930157,1.6766666559999999,6.1529387710000005,0.932128842,0.49705385700000004,0.125674066,0.182371173,0.120168607,0.047151277000000005,0.277456647,1.173951741,0.0,8.671875,8.671875,0.11865975599999999,matured
3785,3786,0.19114984399999999,0.066421601,0.199808612,0.134736842,0.253779904,0.11904306199999999,1.760716204,6.897422631,0.9352618340000001,0.535863349,0.274832536,0.19114984399999999,0.12289566,0.047571853,0.27906976699999997,1.6178571430000002,0.0,12.28125,12.28125,0.096065766,young
3787,3788,0.201166278,0.039746631,0.19981672399999997,0.17399770899999997,0.231088202,0.057090493,1.8115594330000002,6.471224599,0.8967515629999999,0.26754179,0.193722795,0.201166278,0.156335746,0.047337277999999997,0.27906976699999997,1.04765625,0.0,6.0234375,6.0234375,0.11702439199999999,young
3788,3789,0.187264574,0.062601553,0.199843137,0.13039215699999998,0.23827451,0.10788235300000001,0.855452428,3.071422386,0.944597813,0.573750795,0.23772549,0.187264574,0.123633236,0.048048047999999996,0.277456647,0.8655894890000001,0.0,7.0078125,7.0078125,0.112467916,young
3789,3790,0.19341112800000002,0.058442058,0.199843137,0.14867451,0.242886275,0.094211765,1.213580253,4.649238807,0.9390478409999999,0.49329885,0.279341176,0.19341112800000002,0.126129482,0.046920820999999995,0.27906976699999997,1.16213474,0.0,9.234375,9.234375,0.09471786900000001,matured
3790,3791,0.178149182,0.07128891400000001,0.19984687399999998,0.12564866,0.236886431,0.111237771,2.338095893,9.906297545,0.9327897390000001,0.549437011,0.23629094,0.178149182,0.131013253,0.047012733,0.27906976699999997,0.664114933,0.0,13.96875,13.96875,0.059497369,young
3791,3792,0.188488613,0.06497131,0.19985765100000003,0.142491103,0.243843416,0.10135231300000001,1.212469287,4.33613779,0.95200008,0.614731648,0.278149466,0.188488613,0.112490143,0.047571853,0.277456647,1.130908613,0.0,4.40625,4.40625,0.159431991,old
3792,3793,0.201026445,0.052622574000000005,0.199862732,0.165078929,0.253287577,0.088208648,1.7200144259999999,6.359204497,0.915900195,0.33748745399999996,0.263472889,0.201026445,0.123855739,0.047244094,0.27428571399999996,0.833881579,0.0,4.78125,4.78125,0.10952381,matured
3794,3795,0.20397741100000003,0.038980894,0.199931915,0.184442553,0.23114893600000003,0.046706383,2.764138883,12.94432556,0.86633433,0.25171401,0.18372766,0.20397741100000003,0.16121376699999998,0.04743083,0.27906976699999997,0.620143581,0.0,5.953125,5.953125,0.073790776,matured
3797,3798,0.176493187,0.07392255,0.20002336399999998,0.105817757,0.22864486,0.122827103,3.0490990339999997,16.55982424,0.9251877159999999,0.539886787,0.20116822399999998,0.176493187,0.11495311400000001,0.047012733,0.27906976699999997,0.813920455,0.0,4.875,4.875,0.103098291,young
3798,3799,0.19522252,0.059015236,0.20002579,0.15760154699999998,0.246241135,0.08863958699999999,2.014167118,7.717455798,0.928141543,0.482413287,0.250032237,0.19522252,0.118184279,0.04729064,0.275862069,1.3529296880000001,0.0,7.21875,7.21875,0.128224515,young
3799,3800,0.19198555899999997,0.053181239000000005,0.200038204,0.153772684,0.22999044899999999,0.076217765,1.240823391,4.289627183,0.92616005,0.43686546200000004,0.21180515800000002,0.19198555899999997,0.11783722699999999,0.04719764,0.27906976699999997,1.4316086069999998,0.0,6.6328125,6.6328125,0.156778873,young
3800,3801,0.19489768899999999,0.055637447,0.200045506,0.17424345800000002,0.23635949899999997,0.062116041,1.479671725,5.2693563160000005,0.916049295,0.40903308299999996,0.185711035,0.19489768899999999,0.10795054,0.046920820999999995,0.277456647,0.526324728,0.0,2.390625,2.390625,0.091736695,young
3801,3802,0.19742125300000002,0.062004203,0.200062745,0.140329412,0.26067451,0.12034509800000001,2.438439115,9.946397803,0.904864473,0.40214703,0.14054902,0.19742125300000002,0.142413505,0.047058824000000006,0.27906976699999997,1.6875,0.0,12.8203125,12.8203125,0.06873857400000001,matured
3805,3806,0.186768427,0.054623813,0.20010101,0.152962963,0.214713805,0.061750842,3.114361927,14.100241500000001,0.90724323,0.472989266,0.203400673,0.186768427,0.119639662,0.04729064,0.27428571399999996,0.778198242,0.0,6.421875,6.421875,0.10872070699999999,young
3806,3807,0.18503806899999997,0.060110839000000006,0.200117045,0.182399415,0.21650329199999999,0.034103877000000005,3.3254203889999996,16.93650324,0.903361113,0.43824973100000003,0.199707388,0.18503806899999997,0.142246641,0.046920820999999995,0.27906976699999997,0.743808962,0.0,6.8203125,6.8203125,0.076738783,young
3809,3810,0.182762588,0.058853838,0.20012631600000003,0.122757895,0.232547368,0.109789474,1.613255865,5.8200492079999995,0.91888258,0.376700452,0.20027368399999998,0.182762588,0.116821976,0.047856431,0.275862069,1.2762382079999999,0.0,10.078125,10.078125,0.097405141,young
3810,3811,0.180174167,0.05241704,0.20013360100000002,0.12606546400000002,0.216780227,0.090714763,2.808756608,14.54323554,0.9031967940000001,0.352879016,0.20798931199999998,0.180174167,0.10884642300000001,0.048289738,0.27906976699999997,0.40597098200000004,0.0,3.9375,3.9375,0.059678417000000004,young
3811,3812,0.187437302,0.062012998,0.200139697,0.131688009,0.239254948,0.107566938,0.9938602590000001,3.665391211,0.933004362,0.48632086,0.21611175800000001,0.187437302,0.119595688,0.047105005,0.277456647,1.173549107,0.0,5.203125,5.203125,0.118743744,matured
3813,3814,0.183557573,0.058895385,0.200168955,0.12906019,0.231510032,0.102449842,1.696297062,6.286176932999999,0.927015412,0.45666194,0.231510032,0.183557573,0.11949332800000001,0.048435923,0.27906976699999997,0.646661932,0.0,5.8125,5.8125,0.082199767,matured
3814,3815,0.18551864,0.059170194,0.200187683,0.120868035,0.229747801,0.108879765,1.7701242780000002,6.303911682000001,0.916921379,0.42467998,0.188199413,0.18551864,0.111098351,0.046920820999999995,0.27906976699999997,0.587545956,0.0,5.2265625,5.2265625,0.088071749,matured
3815,3816,0.185925673,0.058986143,0.20019544,0.13019544,0.238729642,0.108534202,1.39267098,5.008531549,0.929386255,0.453940584,0.246254072,0.185925673,0.11151777,0.047012733,0.27906976699999997,0.797669492,0.0,3.3984375,3.3984375,0.159498433,matured
3816,3817,0.194727843,0.04342462,0.2002,0.1806,0.22008000000000003,0.03948,2.073085257,7.156729817,0.892292113,0.382720978,0.20468,0.194727843,0.144884166,0.047666336,0.271186441,1.9228125,0.0,9.3984375,9.3984375,0.081938012,young
3818,3819,0.192926669,0.05641526400000001,0.200223464,0.15433892,0.239851024,0.085512104,2.378364099,11.63249599,0.925559565,0.496470459,0.199180633,0.192926669,0.144629132,0.048338369000000006,0.277456647,1.324869792,0.0,7.21875,7.21875,0.18162140899999998,matured
3819,3820,0.187909149,0.057865155999999994,0.200232558,0.13755814,0.233197674,0.095639535,1.267902359,5.23305905,0.9390202809999999,0.48959816,0.216715116,0.187909149,0.124319186,0.047244094,0.271186441,0.90130538,0.0,6.0703125,6.0703125,0.111218361,matured
3820,3821,0.194009862,0.055151773,0.20024708300000002,0.163925875,0.23618394,0.072258065,1.2435231709999999,4.133466845,0.9336900579999999,0.48324627,0.188140014,0.194009862,0.111525024,0.046920820999999995,0.275862069,0.779903017,0.0,5.6015625,5.6015625,0.08791713400000001,matured
3821,3822,0.20007359600000002,0.054097081,0.200263678,0.17147000699999998,0.24234673699999998,0.07087673,1.42642647,5.0765369069999995,0.921777761,0.437531044,0.175715227,0.20007359600000002,0.158474814,0.047012733,0.275862069,0.9292816559999999,0.0,7.03125,7.03125,0.110666667,matured
3824,3825,0.192466912,0.061501707,0.20032034199999998,0.13544047,0.250998398,0.115557928,1.980776642,7.411792814,0.9148161309999999,0.39713731399999996,0.129759744,0.192466912,0.11324882900000001,0.047012733,0.27428571399999996,0.659816576,0.0,4.8046875,4.8046875,0.09056714699999999,young
3825,3826,0.179473749,0.060588085,0.200372493,0.125157593,0.226848138,0.10169054400000001,2.284960454,8.983450282,0.889356563,0.33174770000000003,0.128366762,0.179473749,0.122620319,0.047904192000000005,0.277456647,0.5859375,0.0,5.15625,5.15625,0.101306818,matured
